Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,17.840000,17.840000,16.537500,16.637501,14.589976,12024400
2005-01-04,16.677500,16.850000,16.325001,16.375000,14.359777,11683200
2005-01-05,16.375000,16.475000,16.025000,16.237499,14.239198,7855200
2005-01-06,16.237499,16.750000,16.047501,16.477501,14.449663,8714800
2005-01-07,16.487499,16.487499,16.147499,16.370001,14.355394,4044400
2005-01-10,16.549999,16.862499,16.532499,16.627501,14.581203,4525600
2005-01-11,16.712500,16.825001,16.514999,16.737499,14.677665,4511600
2005-01-12,16.757500,16.995001,16.525000,16.950001,14.877345,6363200
2005-01-13,17.037500,17.327499,16.950001,17.135000,15.039726,5078800
2005-01-14,17.137501,17.527500,17.070000,17.487499,15.349130,3964400
2005-01-18,17.700001,18.000000,17.700001,17.905001,15.715568,7349200
2005-01-19,17.902500,18.055000,17.712500,17.725000,15.557578,3413600
2005-01-20,17.625000,17.905001,17.405001,17.780001,15.605856,5607200
2005-01-21,18.112499,18.120001,17.852501,17.912500,15.722153,5141200
2005-01-24,18.037500,18.142500,18.020000,18.032499,15.827474,5111200
2005-01-25,18.097500,18.222500,17.870001,17.977501,15.779203,3914800
2005-01-26,18.087500,18.270000,17.950001,18.235001,16.005215,4766800
2005-01-27,18.237499,18.597500,18.174999,18.392500,16.143461,3816000
2005-01-28,18.395000,18.520000,18.264999,18.500000,16.237814,5884000
2005-01-31,18.500000,18.700001,18.317499,18.562500,16.292671,6724800
2005-02-01,18.687500,19.025000,18.682501,18.987499,16.665699,5659200
2005-02-02,19.000000,19.155001,18.922501,19.155001,16.812721,4852000
2005-02-03,19.625000,19.674999,18.980000,19.320000,16.957541,8987600
2005-02-04,19.350000,19.434999,19.040001,19.162500,16.819302,6324400
2005-02-07,19.162500,19.250000,18.947500,19.240000,16.887321,5828000
2005-02-08,19.237499,19.545000,19.049999,19.422501,17.047508,5128400
2005-02-09,19.387501,19.787500,19.167500,19.559999,17.168179,5892400
2005-02-10,19.737499,20.057501,19.677500,20.000000,17.554392,4697600
2005-02-11,20.000000,20.402500,19.877501,20.312500,17.828680,6347200
2005-02-14,20.325001,20.562500,20.325001,20.537500,18.026165,7218800
2005-02-15,20.537500,20.722500,20.365000,20.542500,18.030560,4679200
2005-02-16,20.562500,21.325001,20.562500,21.247499,18.649343,8003200
2005-02-17,21.362499,21.412500,20.817499,20.889999,18.335562,8656800
2005-02-18,20.962500,21.527500,20.945000,21.392500,18.776609,8029200
2005-02-22,21.555000,22.082500,21.555000,21.650000,19.002623,9565600
2005-02-23,21.575001,21.787500,21.545000,21.610001,18.967522,7080800
2005-02-24,21.725000,22.082500,21.617500,22.082500,19.382242,6450000
2005-02-25,22.084999,22.937500,22.084999,22.875000,20.077833,7637600
2005-02-28,22.924999,23.325001,22.305000,22.780001,19.994453,10749200
2005-03-01,22.600000,22.700001,21.867500,21.987499,19.298862,8655200
2005-03-02,21.985001,22.605000,21.889999,22.490000,19.739914,4772600
2005-03-03,22.850000,23.299999,22.680000,22.940001,20.134886,5651600
2005-03-04,22.940001,23.660000,22.780001,23.395000,20.534248,3801200
2005-03-07,23.250000,23.325001,22.719999,23.094999,20.270939,3633800
2005-03-08,23.000000,23.580000,23.000000,23.530001,20.652750,4038000
